client_id,date,montant,libelle,gt_categorie,gt_mensonge
518,2024-01-06,-3612.0,oPR MOto tAXITPE9737902/02,TRANSPORT,0
518,2024-01-06,-25224.0,DEB/FaCtuRe_eneO/REF6605767/AGEBW,ELEC,0
518,2024-01-07,792639.0,VIR PAie AGKRI,SALAIRE,0
518,2024-01-08,-22398.0,CHoP mcHE*REF85551740*AGBER*05/033,CHOP,0
518,2024-01-08,304201.0,vIr PaIe REF49,SALAIRE,0
518,2024-01-10,441577.0,pmt pAiE-MenSREF9687465AGKRITPE*0602,SALAIRE,0
518,2024-01-10,30016.0,acH_DiveRs RE,DASH,1
518,2024-01-12,-1330.0,AgIOs/REF29224,AGIOS,0
518,2024-01-12,-18785.0,BEt LEs 9B,PARI,0
518,2024-01-16,-15285.0,enCAsXt FaCt ENEO R,ELEC,0
518,2024-01-16,39496.0,PaIMt om rTR nGA,MOMO,0
518,2024-01-17,-8174.0,Eau*REF2642752*AGDLA*TPE19950,EAU,0
518,2024-01-17,477600.0,Ach  Tpevi**salIrE*,SALAIRE,0
518,2024-01-18,-1306.0,BENsI**T,TRANSPORT,0
518,2024-01-18,843525.0,pMt Vr* AGYDE 26/10,SALAIRE,0
518,2024-01-18,42324.0,TRF Salr*TPE18553*13/08,SALAIRE,0
518,2024-01-25,-7050.0,trf_fRs*DeCoUVAGBER,AGIOS,0
518,2024-01-30,-52987.0,eNcaSXt.mOMosEND shaR,MOMO,0
518,2024-01-30,-1251648.0,OPR LOYeR/REF430771/A*KRI/02/11,LOYER,0
518,2024-01-30,-1500.0,CLAnDo*REF15636,TRANSPORT,0
518,2024-01-31,-2052.0,DDEb//cAMWaTERAGYDETPE3285208/08,EAU,0
518,2024-01-31,-28892.0,CouRSes M,CHOP,0
518,2024-01-31,-4271.0,OPr ENeO REF7696408 AG,ELEC,0
518,2024-02-01,-92399.0,dpo$*AGEBW*6,MOMO,0
518,2024-02-02,-23743.0,paiMT.COt*,NJANGUI,0
518,2024-02-05,-3071.0,aCh tpE waTe,EAU,0
518,2024-02-05,-1240.0,MotO-TAXI REF478652 AGBAF TPE52675 24/09,TRANSPORT,0
518,2024-02-06,-7105.0,WatERAGGAX,EAU,0
518,2024-02-07,-12530.0,DEb  Fr_ReJeT prLv*REF5208925*TPE13796,AGIOS,0
518,2024-02-07,747732.0,opr/pAie/REF7561288/,SALAIRE,0
518,2024-02-07,781851.0,paIEREF6366,SALAIRE,0
518,2024-02-08,-48052.0,vir rEmbOURse DAZH MOLa/REF11023716/AGBUE/669****84,DASH,0
518,2024-02-08,-1757.0,PAiMt MoTO/tax,TRANSPORT,0
518,2024-02-10,-22603.0,PmT  rEMBOursE-dASH.MolA REF3851877 AGYDE TPE63902 682****68,DASH,0
518,2024-02-10,234979.0,viR PaiE meNs/REF6177151/TPE1047/006/08,SALAIRE,0
518,2024-02-11,497802.0,PaiemenS/TPE3,SALAIRE,0
518,2024-02-11,397704.0,eNcAsxT/,SALAIRE,0
518,2024-02-11,-22606.0,encASxT miSe  1xbEtREF27,PARI,0
518,2024-02-14,-8993.0,pMt WaTER REF9641963 AGEBW,EAU,0
518,2024-02-15,-3298.0,vIR pR cHoP/REF40,CHOP,0
518,2024-02-17,-10313.0,PMT  enEO*REF5406727*AG,ELEC,0
518,2024-02-17,-14498.0,eXcASxT watEr,EAU,0
518,2024-02-17,-9927.0,chOp.dU.JoUr*REF234214*TPE42269,CHOP,0
518,2024-02-19,-19806.0,acH*t-bOUTTIqUEREF76246,PARI,1
518,2024-02-21,-3130.0,ViR  CarbburAnt21/06,TRANSPORT,0
518,2024-02-25,-4391.0,PaiMt CHop dU JOur*REF8984081*TPE95774,CHOP,0
518,2024-02-26,-9708.0,AcH-TpE*BET.les MBom*03/04,PARI,0
518,2024-02-27,-645985.0,ACH TpE lOYErREF335521,LOYER,0
518,2024-02-27,689852.0,PMt.pAIe TPE11695,SALAIRE,0
518,2024-02-28,-33063.0,miSE MOOTO etREF5509019AGEBW678****40,PARI,0
518,2024-02-28,-7974.0,viR euuTPE15213,EAU,0
518,2024-02-28,-41586.0,rET GAb oM,MOMO,0
518,2024-02-29,-774435.0,MMAIson REF8521654 TPE16939,LOYER,0
518,2024-02-29,-11274.0,ViR-dEPperSO/AGDLA/TPE17160/685****76,PARI,1
518,2024-03-03,-504.0,fR-REJeT,AGIOS,0
518,2024-03-04,399538.0,VIr REF6400333,SALAIRE,0
518,2024-03-05,-4926.0,ACh tpEE//aGiOS T,AGIOS,0
518,2024-03-06,-32241.0,trf*njAnGUI DeS  sistASAG*ER1X/05,NJANGUI,0
518,2024-03-08,59379.0,ReT_GAb/momO  sEnD/SHarp_ShARPREF4000041662****3216/04,MOMO,0
518,2024-03-09,-3674.0,FRs.rejEt,AGIOS,0
518,2024-03-11,-98614.0,ddeBRETR685****9104/01,MOMO,0
518,2024-03-13,-9165.0,REt/BeaU/REF2788824/AGDLA/TPE1315,EAU,0
518,2024-03-14,49363.0,Om Rtr n,MOMO,0
518,2024-03-15,-2596.0,opR chO mrcH,CHOP,0
518,2024-03-16,-17554.0,RET9gAB McHE chop MamA/REF9286817/AGNGD/TPE75803/25/07,CHOP,0
518,2024-03-19,214754.0,ACH tpe_paiE*R$F88840105,SALAIRE,0
518,2024-03-19,-70697.0,Petit-DasH_sHA9pAG,DASH,0
518,2024-03-19,-60803.0,VIR  Cas,MOMO,0
518,2024-03-19,53887.0,OM cash poUR mOLa REF7984746 AGBER TPE37457 654****36,MOMO,0
518,2024-03-19,30781.0,Ret.gab EnVOIE*M,MOMO,0
518,2024-03-21,210024.0,DEB/saL REF60,SALAIRE,0
518,2024-03-22,-4753.0,pAIMT FRaiS rejeT pRv AGBER TPE5581 01/10,AGIOS,0
518,2024-03-22,-19530.0,rEt.gAB_faCT_eneoREF4551923AGMAR23/03,ELEC,0
518,2024-03-22,-46488.0,DaSSh sAUVe,DASH,0
518,2024-03-22,-224136.0,Deb/LoYeR*REF636093,LOYER,0
518,2024-03-22,-120913.0,ACH tPe LOyER AGYDE 07/02,LOYER,0
518,2024-03-24,-647.0,Vir*DEpBeNsKXn/REF3934392/TPE79850/27/04,TRANSPORT,0
518,2024-03-26,-11455.0,TRF  ON A_cHopRE,CHOP,0
518,2024-03-30,-14735.0,paImT*WateerREF6091*41,EAU,0
519,2024-01-03,-18755.0,PAimt_FaCenEo*27/02,ELEC,0
519,2024-01-04,-52142.0,ACH TpE oM/pOUr_lE.mboM*AGBER*676****57,MOMO,0
519,2024-01-07,-49676.0,paIEMEnTeNe,ELEC,0
519,2024-01-08,-65299.0,dEpoT AGBUE 659****48,MOMO,0
519,2024-01-09,-8849.0,enCASxt_Dep_pMUc TPE71005,PARI,0
519,2024-01-09,-9762.0,Cot  toNTIneREF322639,NJANGUI,0
519,2024-01-11,-66422.0,RemBoursEMenT PRETREF421297AGYDE689****73,DASH,0
519,2024-01-12,-79173.0,Ach TPE_tRaNS*mtn/mOmO*REF3656531*AGKRI*663****21,MOMO,0
519,2024-01-18,97733.0,ach tpe oM pOuR lE MbOmREFF1064363687****18,MOMO,0
519,2024-01-19,-2020.0,TAxITPE71547,TRANSPORT,0
519,2024-01-23,-10149.0,Com DCV/15/10,AGIOS,0
519,2024-01-23,-14052.0,fAc CaMwaTeR REF5639526 AGNGD 0/09,EAU,0
519,2024-01-24,-14184.0,PmT  PRoV  ALimenT*TPE,CHOP,0
519,2024-01-26,39101.0,vIr-deP*PErsO 661****32,DASH,1
519,2024-01-26,-10274.0,oPr FRS DeCoUv/REF9,AGIOS,0
519,2024-01-26,-4675.0,ppMt  DEPbENsk*n/REF6148399/AGKRI/TPE85902,TRANSPORT,0
519,2024-01-28,-4670.0,PMT COmM deCoUV,AGIOS,0
519,2024-02-01,-935031.0,pMt_LOyeRREF2490571 13/03,LOYER,0
519,2024-02-02,-46205.0,PaiMtELecT,ELEC,0
519,2024-02-04,-1157632.0,deB pAIeMEnT  LoYER BAiL REFF6267131 AGKRI,LOYER,0
519,2024-02-05,-13033.0,TRfWaTeR/REF3161206,EAU,0
519,2024-02-05,-13007.0,*eb_comm/D,AGIOS,0
519,2024-02-06,698810.0,9mt-ALr*AG,SALAIRE,0
519,2024-02-06,-27935.0,chop_MARCHe*REF4016892*AGEBW,CHOP,0
519,2024-02-06,-34185.0,acH-Tpe.tOnTine,NJANGUI,0
519,2024-02-06,-23841.0,eNcasxt ProviSIon*CHoP,CHOP,0
519,2024-02-07,-14895.0,achT*MaRchEAGBUETPE4034,CHOP,0
519,2024-02-07,-2785.0,MOTo*TAXXI TPE65511 15/05,TRANSPORT,0
519,2024-02-07,-23434.0,paimT-cHop  dU.JOUR*REF1503459,CHOP,0
519,2024-02-09,951794.0,opr/sALR*REF3698933,SALAIRE,0
519,2024-02-09,-13680.0,FR.ReJetPRlv AGDLA TPE19613,AGIOS,0
519,2024-02-10,-38699.0,ELEcTrIcITe*REF6642883T*E53037,ELEC,0
519,2024-02-10,-2460.0,aCHtpEdEP BeNSKiN*AGD,TRANSPORT,0
519,2024-02-11,5853.0,CaSh*OUT_om/REF2332938,MOMO,0
519,2024-02-11,92900.0,AcH_tPE_MOmo*SEnd-,MOMO,0
519,2024-02-13,-5801.0,oPr AchTBOuTIqUE AGEBW TPE81636,PARI,1
519,2024-02-17,-88713.0,paIMt/LOyeR  bAI,LOYER,0
519,2024-02-18,-2754.0,aRBTPE39602,TRANSPORT,0
519,2024-02-18,-2365.0,ComM/DeCoUv/AGBER/26/,AGIOS,0
519,2024-02-21,-6787.0,tRF  AChT  mchE*AGNGD*TPE38130,CHOP,0
519,2024-02-22,-18284.0,njangUI_DEs_SI,NJANGUI,0
519,2024-02-24,-29576.0,prV  Mai,PARI,1
519,2024-02-28,-729.0,VIR  dEPo,PARI,0
519,2024-02-29,-1618.0,ViR COM dECOUV*REF4870023,AGIOS,0
519,2024-03-01,-7998.0,momo trF/TPE62446,PARI,1
519,2024-03-01,-37792.0,lOYeR MENSuEl*REF9997873,LOYER,0
519,2024-03-03,23842.0,ReT gAb REMb pREt RE,DASH,0
519,2024-03-05,-4546.0,rEt_GAb.TaXI_foRT AGBUE,TRANSPORT,0
519,2024-03-06,-3914.0,PaI*t/caM,EAU,0
519,2024-03-07,529682.0,pMt vrT SAlR*REF5273700*AGBER*TPE85223,SALAIRE,0
519,2024-03-09,-74818.0,PmT*AcHT MrcHRE,DASH,1
519,2024-03-10,-4940.0,eLECtRIcitE*AGYDE*,ELEC,0
519,2024-03-10,-8985.0,REt*gaB  AchT  m,CHOP,0
519,2024-03-11,-3667.0,pAiMt CaMWatEr*REF4249053*TPE16014,EAU,0
519,2024-03-12,-45912.0,pMt/COTIS*TONtINe*REF6746200*AGBER,NJANGUI,0
519,2024-03-12,55452.0,achtPe  Dash  DU_FrEreREF4190907669****6503/04,DASH,0
519,2024-03-13,67027.0,pREt FAmAGDLATPE440,DASH,0
519,2024-03-14,-5545.0,PAiemEnT  Ca*WaTer/REF6383639/AGBER/17/08,EAU,0
519,2024-03-17,-2087.0,encASxt/caRB TPPE16922 11/07,TRANSPORT,0
519,2024-03-19,36658.0,PMt preT fAMR,DASH,0
519,2024-03-20,9080.0,Deb_mtn*CaSH_deY*REF1578711*TPE47817,MOMO,0
519,2024-03-23,-19104.0,rET  gAb mcHe-cHOp/MAma,CHOP,0
519,2024-03-28,-22043.0,TrZchOP DOn.FINIsh9EF527237420/03,CHOP,0
519,2024-03-30,-36820.0,TrF*ENE$*REF62329,ELEC,0
520,2024-01-13,701731.0,eNCAsxTPAIE AGBER TPE67908,SALAIRE,0
520,2024-01-15,-15970.0,PrOV*Aliment*REF374,CHOP,0
520,2024-01-17,-20091.0,PrV aLImmEnt*REF8113936*TPE50761,CHOP,0
520,2024-01-18,-24371.0,pr$VcHOp REF2683,CHOP,0
520,2024-01-29,-29774.0,vIR.MChe,CHOP,0
520,2024-01-30,-73178.0,AcH TpE ENVoIe momo aU bOsS/REF6147551/AGBUE/TPE85726,MOMO,0
520,2024-01-31,-38269.0,DeB  MTn*CASH  DEY*AGGAR*TPE19576,MOMO,0
520,2024-02-10,-521082.0,ENCAsxt/PMT LoyERBaIlLEur REF8693513 AGBER TPE92037 19/03,LOYER,0
520,2024-02-17,-23615.0,ZcHe*ChOP*maMA REF5317270,CHOP,0
520,2024-02-22,-4983.0,deB  mArChe/ChOp.maMa*REF526075*19/01,CHOP,0
520,2024-02-27,3590.0,EnvoIe mOmO AU BO,MOMO,0
520,2024-03-27,-354212.0,paimT*LoYEr*MEnsUel/REF3109887/AGDLA/TPE38078,LOYER,0
520,2024-03-29,-1202496.0,aCHH-TPe lOyer MEnSu,LOYER,0
521,2024-01-01,-503.0,pAImT fR REjeT pRReLevEMEnT*REF7171497*AGGAR,AGIOS,0
521,2024-01-03,-3814.0,viR deP beNsKin 17/04,TRANSPORT,0
521,2024-01-04,49149.0,OM-CAsh_POuR moLA/AGMAR,MOMO,0
521,2024-01-06,-54611.0,PmT*reTraiT AGBER TPE4,MOMO,0
521,2024-01-06,-2453.0,eNcASxt FrAisdcVREF168723,AGIOS,0
521,2024-01-07,-14068.0,wATer REF10211101,EAU,0
521,2024-01-11,-63993.0,OpR*moMo/send.SharP s,MOMO,0
521,2024-01-13,-2124.0,RET GAb  clNdO REF2576696 18/01,TRANSPORT,0
521,2024-01-13,98516.0,eNcaSxT-EnvoiE*MOMO au_BOSS/AGNGD/TPE13167/692****58,MOMO,0
521,2024-01-14,506027.0,VIreMenT SAl*REF7794570*TP59721,SALAIRE,0
521,2024-01-17,72363.0,Cash*OuT/OM REF560,MOMO,0
521,2024-01-18,1063.0,TrF TrF mtN MOmoREF9440228,MOMO,0
521,2024-01-18,-4842.0,COM.DCV*REF3,AGIOS,0
521,2024-01-19,-14993.0,fCT/caMwaTer REF7Z01392,EAU,0
521,2024-01-20,-65970.0,TRFPrV mAiSONREF17,DASH,1
521,2024-01-21,41269.0,CAsH/oUt/oM*TPE95259*651****21,MOMO,0
521,2024-01-23,-74857.0,eNCASxt-OM  rETr/NG,MOMO,0
521,2024-01-23,-4816.0,t9fCLANDO*REF253*062,TRANSPORT,0
521,2024-01-25,-2073.0,viRR-benskInTPE54648,TRANSPORT,0
521,2024-01-26,-38833.0,RET GAb dep PersOREF615,PARI,1
521,2024-01-27,46637.0,DeB-oM.pour lE mboM/REF82807/AGBER/TPE39451/668****37,MOMO,0
521,2024-01-30,74435.0,PR.OR moNeNVOIZEF2106456,MOMO,0
521,2024-01-31,-1594.0,vIR_MOtO/tAx,TRANSPORT,0
521,2024-02-01,-5980.0,Vir dash du FReRe R,DASH,0
521,2024-02-02,-12269.0,eNNCaSXt.WAtER/REF360228,EAU,0
521,2024-02-03,327354.0,dZb.PAIEE*AGYDE,SALAIRE,0
521,2024-02-04,43123.0,orG_moN/envoI/REF656692,MOMO,0
521,2024-02-04,14864.0,ReT GABB-OMcAsh_pOUR mOlA/679****83/25/08,MOMO,0
521,2024-02-11,11240.0,ReT.gaB/dEP,MOMO,0
521,2024-02-12,241882.0,vir_vIRt/SAl_eMPL,SALAIRE,0
521,2024-02-12,820363.0,TRF  paIE*mSl*AGKRI,SALAIRE,0
521,2024-02-12,-12451.0,oPrPrOvAllimEnt*REF740,CHOP,0
521,2024-02-14,-28151.0,dEp-p$UC*AGMAR*652****,PARI,0
521,2024-02-16,11080.0,TRf*cash.oUtOM*REF6490150*AGMAR*09/05,MOMO,0
521,2024-02-21,-47680.0,PAimT PRET,DASH,0
521,2024-02-21,-13462.0,MT*PRoV  AlimenT/REF70,CHOP,0
521,2024-02-23,931777.0,RET*gAb*sAl 0/X7,SALAIRE,0
521,2024-02-23,441814.0,ViRTREF3063879AGMARRTPE1425,SALAIRE,0
521,2024-02-24,-14296.0,PRov chOP REF9634607 AGKRI,CHOP,0
521,2024-02-24,-5142.0,aCH_TPe aGioSAGGAR,AGIOS,0
521,2024-02-26,62059.0,pMT paiE  msl*REF9,SALAIRE,0
521,2024-02-27,-4940.0,tRF dPT BEnskInREF7562806AGBER,TRANSPORT,0
521,2024-03-03,17279.0,avaNCe*AmI*REF7862573*TPE89498*670****30*13/03,DASH,0
521,2024-03-07,65378.0,ENcAsXt dePeNSE,DASH,1
521,2024-03-08,930680.0,viRt salR/REF214341/AGDLA/TPE46366/25/03,SALAIRE,0
521,2024-03-09,-14541.0,pmT.Chop.,CHOP,0
521,2024-03-09,142182.0,enCAsXT VIRt sA* empLOyEur REF2201472,SALAIRE,0
521,2024-03-10,-20638.0,opr.on_A  CHoP REF50,CHOP,0
521,2024-03-10,-31459.0,pMt eneo14/02,ELEC,0
521,2024-03-13,43022.0,virt.SaLL_EM,SALAIRE,0
521,2024-03-13,340883.0,PMt pAiE REF1143979 AGGAR,SALAIRE,0
521,2024-03-13,-25304.0,aCH.TPE  prr$t/DASh/viTe REF6246534 AGGAR TPE4316 678****62 23/03,DASH,0
521,2024-03-14,-13459.0,viRchOp/D,CHOP,0
521,2024-03-14,67930.0,PaIMt  oM/cAsH.p,MOMO,0
521,2024-03-14,-16099.0,PaiEeNEO*R,ELEC,0
521,2024-03-15,571921.0,ssaL/REF556953/AGKRI/TPE88126/05/11,SALAIRE,0
521,2024-03-15,-28611.0,PZIMt  PE,DASH,0
521,2024-03-15,-49485.0,elecTrICITE REF329421 TPE93692,ELEC,0
521,2024-03-16,-28194.0,vir*ProvIsiON.ALIMEnT REF153298 AGBER 06/04,CHOP,0
521,2024-03-16,-13243.0,dEb-cHOp don-fINISh REF4995898 TPE63314,CHOP,0
521,2024-03-17,160585.0,paIMt VrT saLR/AGKRI/TPE66567,SALAIRE,0
521,2024-03-18,-23548.0,TRf_dEp.pMuC TPE59451 682****55 *2/04,PARI,0
521,2024-03-18,-29841.0,ENcasxT*paimt Eneo,ELEC,0
521,2024-03-19,-29465.0,enCASXT   chOP.Don/FI,CHOP,0
521,2024-03-21,-4089.0,deB/BeNsknRE,TRANSPORT,0
521,2024-03-22,580121.0,VIrREF7820307/09,SALAIRE,0
521,2024-03-22,85767.0,OR  moNenvOi/REF4885778,MOMO,0
521,2024-03-25,-7034.0,rEt_Gabb/frs*DcV REF71,AGIOS,0
521,2024-03-25,-12896.0,ChoP  MRch/REF1024556/AGGAR/TPE16475,CHOP,0
521,2024-03-27,118885.0,pMt  PAie,SALAIRE,0
521,2024-03-29,30919.0,tRF OM cAsh pour moLa/,MOMO,0
521,2024-03-30,-66439.0,DEbacHAT.diVerS/REF467784/TTPE88760,DASH,1
522,2024-01-03,-1321442.0,LXyer MeNsUeL/AGBER/TPE903,LOYER,0
522,2024-01-05,-2478.0,CommDCv/REF9540253/,AGIOS,0
522,2024-01-10,-68383.0,DPNs.PErSoREF64708,DASH,1
522,2024-01-17,-4669.0,Vir-MCHe_CHOP*mAmA/REF23,CHOP,0
522,2024-01-18,-11945.0,VVir  WAteR AGBER,EAU,0
522,2024-01-22,-14499.0,PMT enEo PREpAiD REF439,ELEC,0
522,2024-01-25,24415.0,ACH/TPE/acH  MarXhe REF138588 AGDLA 689****67 17/01,DASH,1
522,2024-02-04,-9321.0,REt-gaB FR/REJEt  PrELREF4989160AGEBWTPE46837,AGIOS,0
522,2024-02-05,-6606.0,TRF.wAter/REF4426649/AGYDE,EAU,0
522,2024-02-10,-11005.0,reT.gab-PAImt.eneo*R,ELEC,0
522,2024-02-18,38810.0,reT  Gab-prEt  famREF6735710AGNGD695****37,DASH,0
522,2024-02-20,-51482.0,PmT-MomO/senD/ShaRP,MOMO,0
522,2024-02-22,-3431.0,acH tPe*DPT-BeNskIN REF2,TRANSPORT,0
522,2024-02-23,68014.0,prOVIsION mAiSoN,DASH,1
522,2024-02-24,-6114.0,eNcAsXT/FrDeCouvREF,AGIOS,0
522,2024-03-01,27954.0,oPR Ach BOutIqueREF934X635651****49,DASH,1
522,2024-03-02,-7500.0,pmtachAT dIverS*AGNGD*653****50,PARI,1
522,2024-03-07,-1764.0,ret*gAb.AGioS/REF7360353/TPE25648,AGIOS,0
522,2024-03-08,52071.0,Om/rETr.NGa*REF1481324*AGEBW,MOMO,0
522,2024-03-09,66294.0,AChT_DiVE,DASH,1
522,2024-03-10,-16107.0,pmT*AchAt*DvErS AGBER TPE9661,PARI,1
522,2024-03-11,-4596.0,Pmt  CLando*REF6266274*TPE28266*11/07,TRANSPORT,0
522,2024-03-13,-3740.0,Ach BOutIQuEREF8791876,PARI,1
522,2024-03-13,-7788.0,paImT_aCHAT,PARI,1
522,2024-03-14,-38199.0,pmt PAIEmEnT eneoREF8851450TPE2016418/06,ELEC,0
522,2024-03-15,16487.0,OpR MOmo Trsf REF5425756 670****56,DASH,1
522,2024-03-15,-8805.0,aCH tpE comM,AGIOS,0
522,2024-03-16,-2476.0,ACh Tpe TAxI foRTREF5892581AGKRITPE60694,TRANSPORT,0
522,2024-03-21,-65847.0,eNcAsXt ProvISION_,DASH,1
522,2024-03-21,-10950.0,EncaSXT CAMwATer REF8,EAU,0
522,2024-03-22,-14198.0,ReT GAb tOnTiNe LeS MBOMREF2528693AGYDETPE8035,NJANGUI,0
522,2024-03-22,-4807.0,EnCaSxt/MotO.sHaRp,TRANSPORT,0
522,2024-03-25,-21380.0,PMT  cHOp.*ArCHE,CHOP,0
522,2024-03-29,-16828.0,rET*gAAB_aCht  MRcH REF7174009,CHOP,0
523,2024-01-02,-45557.0,vIr-dEpOT,MOMO,0
523,2024-01-04,-3843.0,deB MISe moto BET*RREF50891661*AGNGD*TPE38614*668****49,PARI,0
523,2024-01-13,-30225.0,paimT  CoTIs.toNtiNe*REF7983360*AGNGD*06/01,NJANGUI,0
523,2024-01-21,22829.0,DeB mtN.cXSh*deY/REF334895/TP955039/666****51/20/01,MOMO,0
523,2024-01-23,-90903.0,eNCaSXt rEt Om*REF7049365*AGNNGD*TPE25982*21/07,MOMO,0
523,2024-02-02,-38269.0,bEt SHaRp sHArp/REF5543605/AGNGD,PARI,0
523,2024-02-04,-33138.0,oPR PaRi fOot,PARI,0
523,2024-02-04,-27880.0,pmT-DPt pMuC REF9529699 AGDLA TPE57301 672****35,PARI,0
523,2024-02-08,-3882.0,opR  Frs RejEtPRLvREF4075275,AGIOS,0
523,2024-02-08,-80014.0,trf MtN cash DeY/TPE50178/658****35,MOMO,0
523,2024-02-10,-15190.0,cOtIs*toNTIn,NJANGUI,0
523,2024-02-20,22709.0,deB-dAsHDu_FREREREF2517774AGDLATPE3**91726/07,DASH,0
523,2024-02-22,-1066899.0,loYeR*REF5587332*TPE39,LOYER,0
523,2024-03-02,-43131.0,ElecTRiCite*AGGAR*TP,ELEC,0
523,2024-03-02,-25559.0,encASxtRbST/PrET REF3846120 AGYDE 680****69,DASH,0
523,2024-03-11,-3075.0,fAC  enEo*TPE13927,ELEC,0
523,2024-03-12,-8085.0,pROv  MaisoN*REF98003677*AGBAF*TPE16917*667*****88*26/10,PARI,1
523,2024-03-14,-2400.0,pmT motOshaRp/REF253763/TPE38467,TRANSPORT,0
523,2024-03-19,-18223.0,Ach mRch*REF54,CHOP,0
523,2024-03-21,-13202.0,dEbRtR-oM/REF177,MOMO,0
523,2024-03-29,-15696.0,mtN_CASH-dey*AGMAR*TPE40714*694****53,MOMO,0
523,2024-03-30,-49966.0,tRf NjAnGuI quaRTiER*REF4340224*TPE28331,NJANGUI,0
524,2024-01-06,-2029.0,ACh mRc,CHOP,0
524,2024-01-09,-3068.0,benSKiN REF6932822 AGNGD TPE58576,TRANSPORT,0
524,2024-01-09,976732.0,pmt/pAie 14/09,SALAIRE,0
524,2024-01-11,232827.0,OPr-vrT_SAl,SALAIRE,0
524,2024-01-19,-72937.0,A9H mcHEREF8441038698*Z**79,DASH,1
524,2024-01-21,-2591.0,taXI/REF8217023,TRANSPORT,0
524,2024-01-23,-3709.0,ClAnDoREFX9558834,TRANSPORT,0
524,2024-01-24,-41273.0,opr/ENeO pREpAIID*REF4982446*08/04,ELEC,0
524,2024-01-28,-7651.0,acH-tPE FRrEJeT pREL*AGMAR*TPE53518,AGIOS,0
524,2024-01-30,-13511.0,PAiMt_Ca,EAU,0
524,2024-01-30,-22602.0,cHop_dOn_fINisH REF2179145 TPE555027,CHOP,0
524,2024-02-02,-33755.0,PMt/PRVMAISO,PARI,1
524,2024-02-03,-26295.0,ViR CoTiS nJanguIREF179356,NJANGUI,0
524,2024-02-05,-10273.0,pAiMt frS rejjET PRlV/RE$5406691/TPE67977/04/04,AGIOS,0
524,2024-02-05,986282.0,ENCasxT_VirEmEnT*REF6045758*14/08,SALAIRE,0
524,2024-02-06,-5304.0,ViR ENNEOO prEpaidREF9373731AGDLA,ELEC,0
524,2024-02-12,55139.0,EnCasXT/DEp_pErsOREF1340,DASH,1
524,2024-02-12,-20102.0,RET gaB aChX MRch*AGBER,PARI,1
524,2024-02-13,46560.0,TRf/omCA,MOMO,0
524,2024-02-17,-23611.0,ACHtpe.MrCh  CHOpmAma/REF7809741/TPE74983,CHOP,0
524,2024-02-20,-234919.0,maisoN/REF9202005/AGGAR,LOYER,0
524,2024-02-27,-24464.0,aCh  boUtIQuE*TPE22809,PARI,1
524,2024-02-28,-49131.0,ToNTiNE*L,NJANGUI,0
524,2024-03-01,63470.0,PMT/ACHt*DIVeR,DASH,1
524,2024-03-01,-20023.0,PaiMT*dpNS  peRSO*REF3755333*TPE37312*698****21,PARI,1
524,2024-03-02,-27900.0,aCh tpe EleCtRIcItE,ELEC,0
524,2024-03-05,-12710.0,deB CoMMISSiOn dEcoUVREF5908683AGBAFTPE88606,AGIOS,0
524,2024-03-06,-664210.0,vIRlOYErREF3,LOYER,0
524,2024-03-08,-26001.0,pmT/prv_mAISO/REF,PARI,1
524,2024-03-09,74306.0,vIR  dASH/sauVE,DASH,0
524,2024-03-10,888346.0,vIR  Vrt s,SALAIRE,0
524,2024-03-17,-13440.0,omReTR-nga*REF27,MOMO,0
524,2024-03-17,727414.0,encasxt_Paie*mSL TPE42453 13/08,SALAIRE,0
524,2024-03-19,2834.0,mTn CAsHDEy/REF5977534/TPE6364/672****77/24/04,MOMO,0
524,2024-03-20,-4696.0,FACT.cAmWATE,EAU,0
524,2024-03-20,61124.0,PMtdpNSPErSO AGBAF Z73****92 14/11,DASH,1
524,2024-03-21,-374501.0,oPr/LOye*/REF22994550/06/04,LOYER,0
524,2024-03-21,747439.0,Pmt/PAie_mSLREF1785797TPE62780,SALAIRE,0
524,2024-03-28,-9691.0,trF_PAiE/cAM$ateR//REF9581727,EAU,0
524,2024-03-30,-7803.0,acHt mrCH*REF4521715*,PARI,1
525,2024-01-03,56205.0,paImT VIrEmeNT TPE49260,SALAIRE,0
525,2024-01-04,-9432.0,COpp MArcheAGBUE,CHOP,0
525,2024-01-05,-35824.0,opraCH/mCHe/REF6326596,PARI,1
525,2024-01-05,-38130.0,aChaT boU,PARI,1
525,2024-01-07,-316425.0,ENcasXT LOY,LOYER,0
525,2024-01-08,48403.0,EncaSXt pret FAM/AGEBW/TPE93661/667****94/12/10,DASH,0
525,2024-01-10,-28177.0,PMT AcH BOutIque,PARI,1
525,2024-01-11,-8820.0,fr_reJetprLvREF416381,AGIOS,0
525,2024-01-11,-10055.0,nJangi-quARTier/REF5835856/AGGAR,NJANGUI,0
525,2024-01-16,336981.0,dEB viR sAL,SALAIRE,0
525,2024-01-16,-19398.0,oPrPRoVIsioN*ma,PARI,1
525,2024-01-16,-7976.0,acH tPE fRS rejEt pr,AGIOS,0
525,2024-01-17,-36351.0,TRANsFerT-Mtn-mOMO REF3756458 TPE40953 686****66,MOMO,0
525,2024-01-19,-3259.0,VIrbeT*sharp sharp*,PARI,0
525,2024-01-19,-14760.0,DebFAC  cAmwATerREF6232278AGBUE03/08,EAU,0
525,2024-01-19,-44322.0,maIN.nJanG,NJANGUI,0
525,2024-01-27,-12907.0,Trf coM.,AGIOS,0
